player_id,player_name,Attacking output,Shooting rates,Passing volume,Passing quality,Progressive actions,Defending,Dueling,Discipline,pc1_score,pc2_score,pc3_score,n_seasons
3503,R.García Escudero,73.44669718770437,91.62851536952257,28.31916285153695,1.5696533682145193,29.627207325049053,33.224329627207325,99.08436886854153,1.1118378024852846,-3.2565062165967853,2.1202985973598305,-0.11076148849589032,10
3505,R. Loé,21.124918247220407,33.485938521909745,39.699149771092216,47.80902550686723,22.171353826030085,65.00981033355134,40.091563113145845,19.686069326357096,2.984734689336379,1.09811702824759,0.581272713639241,1
3510,David Timor,21.58273381294964,50.49051667756703,61.08567691301504,48.07063440156965,11.641595814257686,80.51013734466972,39.829954218443426,22.629169391759323,3.260893082478728,0.4892686226024312,-0.5042688945199905,4
3511,Roberto Torres,75.53956834532374,80.70634401569653,75.99738391105298,7.782864617396991,51.20994113799869,30.869849574885542,9.156311314584697,87.70438194898627,-2.560690831579062,-1.9052270769891089,-0.0063843594940711,4
3523,F. Lejeune,16.742969260954872,52.84499672988881,64.94440810987574,75.60497056899933,13.93067364290386,91.75931981687377,18.181818181818183,71.68083714846306,4.849078956542341,1.5757132161205964,-1.3186939423354365,7
3526,M. Musacchio,7.325049051667756,29.954218443427077,30.54283845650752,85.61151079136691,6.017004578155658,94.76782210595161,7.979071288423806,64.09417920209287,4.949335060140637,2.897019319765642,-0.8981093106286088,3
3527,Kiko Olivas,8.04447351209941,29.431000654022238,27.665140614780903,90.58207979071288,22.432962720732505,89.73185088293002,9.287115761935906,94.04839764551994,4.302359626838789,2.1597802560399675,-1.0673351167297904,2
3529,Mario Gaspar,45.32374100719424,37.73708306082407,70.24198822759973,50.55591890124265,32.570307390451276,66.18705035971223,16.350555918901243,78.54807063440157,2.6255634403936496,-0.39451594661618855,1.1711668128280832,8
3534,Jaume Costa,40.353172007848265,13.080444735120993,76.91301504251145,46.82799215173316,54.54545454545454,63.37475474166122,30.346631785480703,20.34009156311315,2.175460860108338,-1.308420037449579,1.3135770078786404,9
3536,Moi Gómez,59.45062132112492,54.41465009810334,79.72531066056246,72.07325049051668,64.22498364944408,37.47547416612165,10.39895356442119,75.40876389797253,-0.8111545303924919,-2.2962392037360826,-0.900814384690024,11
